id,farmer_id,crop_class,crop_variety,bbk_payment_method,base_price,grade_a_price,grade_b_price,grade_c_price, total_weight ,grade_a_weight,grade_b_weight,grade_c_weight, total_net_weight , net_owed_to_farmer ,grade_a_cash_value,grade_b_cash_value,grade_c_cash_value,bbk_created_at
17310,3275,Soy Bean,Emerald,Paycode,12,15,14,12,291,291,0,0,191,5985,2865,0,0,26/06/2025
17373,3279,Cowpea,Bubebe,Paycode,10,13,12,10,63,63,0,0,63,819,819,0,0,26/06/2025
14509,3296,Soy Bean,Kafue,Paycode,12,15,14,12,1200,1200,0,0,1100,14650,16500,0,0,18/06/2025
14472,3320,Soy Bean,Kafue,Paycode,12,15,14,12,1227,1227,0,0,867,11555,13005,0,0,18/06/2025
9770,3324,Soy Bean,Kafue,Paycode,13,17,15,14,673,673,0,0,513,7721,8721,0,0,04/06/2025
6491,3348,Soy Bean,Kafue,Paycode,13,17,15,14,500,0,400,100,350,4500,0,3750,1400,24/05/2025
14557,3352,Soy Bean,Kafue,Paycode,12,15,14,12,194,194,0,0,84,610,1260,0,0,18/06/2025
14647,3388,Soy Bean,Kafue,Paycode,12,15,14,12,1200,1200,0,0,1100,14410,16500,0,0,18/06/2025
14005,3421,Soy Bean,Kafue,Paycode,12,15,14,12,900,250,50,600,700,7250,750,700,7200,16/06/2025
11174,3440,Cowpea,Lutembwe,Paycode,10,13,12,10,140,0,0,140,140,1400,0,0,1400,09/06/2025
6127,3440,Cowpea,Lutembwe,Paycode,10,13,12,10,296,0,0,296,231,1960,0,0,2310,23/05/2025
8665,3440,Soy Bean,Kafue,Paycode,13,17,15,14,269,269,0,0,144,3908,2448,0,0,01/06/2025
8909,3469,Soy Bean,Kafue,Paycode,13,17,15,14,42,42,0,0,42,14,714,0,0,02/06/2025
2898,3469,Soy Bean,Kafue,Paycode,13,17,15,14,650,650,0,0,550,8850,9350,0,0,12/05/2025
9028,3473,Cowpea,Lutembwe,Paycode,10,13,12,10,279,279,0,0,279,3627,3627,0,0,02/06/2025
8908,3473,Soy Bean,Kafue,Paycode,13,17,15,14,1470,1470,0,0,1170,11390,19890,0,0,02/06/2025
18840,3522,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,50,50,0,0,0,0,0,30/06/2025
19937,3526,Soy Bean,Emerald,Airtel Money,9,9,9,9,620,570,0,50,620,5890,5415,0,475,03/07/2025
7032,3634,Soy Bean,Kafue,Paycode,13,17,15,14,646,300,346,0,496,6790,2550,5190,0,27/05/2025
11551,3638,Cowpea,Lutembwe,Paycode,10,13,12,10,230,230,0,0,230,2990,2990,0,0,10/06/2025
11549,3638,Soy Bean,Kafue,Paycode,13,17,15,14,698,698,0,0,598,9866,10166,0,0,10/06/2025
12814,5860,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 950.00 ,200,750,0,950," 18,020.00 ",5000,16500,0,13/06/2025
19216,5931,Soy Bean,Kafue,Paycode,12,15,14,12,3540,2550,990,0,3240,47610,33750,13860,0,01/07/2025
20751,5941,Navy Bean,Lwangeni,Paycode,21,23,21,21, 600.00 ,600,0,0,550," 11,925.00 ",12650,0,0,05/07/2025
20750,5941,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 100.00 ,100,0,0,50," 1,250.00 ",1250,0,0,05/07/2025
8033,6013,Soy Bean,Emerald,Paycode,13,17,15,14,650,600,50,0,550,10753,8500,750,0,29/05/2025
8032,6013,Soy Bean,Kafue,Paycode,13,17,15,14,250,250,0,0,150,2153,2550,0,0,29/05/2025
1064,6025,Groundnut,Lupande,Paycode,12,13,12,12,18,18,0,0, -   ,0,0,0,0,01/05/2025
6406,6042,Soy Bean,Kafue,Paycode,13,17,15,14,1032,750,282,0,912,14140,10710,4230,0,24/05/2025
11647,6205,Soy Bean,Kafue,Paycode,13,17,15,14,1200,1200,0,0,1100,16700,18700,0,0,10/06/2025
12598,6302,Sunflower,Sunflower,Paycode,6,6,6,6,91,91,0,0,36,3151,216,0,0,13/06/2025
12597,6302,Soy Bean,Kafue,Paycode,12,15,14,12,339,339,0,0,229,2935,3435,0,0,13/06/2025
10758,6318,Soy Bean,Kafue,Paycode,13,17,15,14,1415,1415,0,0,1265,20705,21505,0,0,07/06/2025
6390,6323,Soy Bean,Kafue,Paycode,13,17,15,14,1045,919,126,0,835,11643,12053,1890,0,24/05/2025
6389,6339,Soy Bean,Kafue,Paycode,13,17,15,14,724,724,0,0,614,9638,10438,0,0,24/05/2025
11480,6353,Soy Bean,Emerald,Paycode,13,17,15,14,356,356,0,0,256,9741,4352,0,0,09/06/2025
11479,6353,Soy Bean,Kafue,Paycode,13,17,15,14,587,587,0,0,367,5389,6239,0,0,09/06/2025
5681,6411,Soy Bean,Kafue,Paycode,13,17,15,14,17,17,0,0,17,289,289,0,0,22/05/2025
5680,6411,Soy Bean,Kafue,Paycode,13,17,15,14,250,250,0,0,150,2050,2550,0,0,22/05/2025
13700,6423,Soy Bean,Kafue,Paycode,12,15,14,12,1072,829,150,93,925,12596,10230,2100,1116,16/06/2025
10746,6461,Sunflower,Sunflower,Paycode,6,6,6,6,77,77,0,0,22,2632,132,0,0,07/06/2025
1384,6461,Soy Bean,Kafue,Airtel Money,13,17,15,14,325,0,0,325,200,2000,0,0,2800,05/05/2025
79,6535,Groundnut,Lupande,Paycode,14,15,14,14,125,0,125,0, 25.00 ,367,0,367,0,15/04/2025
4620,6624,Soy Bean,Kafue,Paycode,13,17,15,14,544,544,0,0,434,6728,7378,0,0,19/05/2025
4705,6836,Soy Bean,Kafue,Paycode,13,17,15,14,1200,1200,0,0,1100,18200,18700,0,0,19/05/2025
4969,6860,Soy Bean,Emerald,Paycode,13,17,15,14,963,913,50,0,863,13921,13821,750,0,20/05/2025
13175,6937,Soy Bean,Kafue,Paycode,12,15,14,12,689,689,0,0,589,7508,8835,0,0,14/06/2025
7535,3656,Soy Bean,Kafue,Paycode,13,17,15,14,406,406,0,0,306,5202,5202,0,0,28/05/2025
15297,3665,Soy Bean,Emerald,Airtel Money,10,10,10,10,100,0,0,100,0,0,0,0,0,20/06/2025
17246,3681,Soy Bean,Kafue,Paycode,12,15,14,12,367,367,0,0,37,-345,555,0,0,26/06/2025
14118,3717,Soy Bean,Kafue,Paycode,12,15,14,12,217,217,0,0,0,-900,0,0,0,17/06/2025
15452,3748,Soy Bean,Kafue,Airtel Money,10,10,10,10,53,0,0,53,0,0,0,0,0,20/06/2025
15296,3752,Soy Bean,Kafue,Airtel Money,10,10,10,10,168,58,0,110,0,0,0,0,0,20/06/2025
13177,3771,Soy Bean,Kafue,Paycode,12,15,14,12,1451,1401,50,0,1151,15965,16515,700,0,14/06/2025
6520,3779,Soy Bean,Kafue,Paycode,13,17,15,14,946,0,896,50,521,4870,0,7065,700,24/05/2025
14155,3837,Soy Bean,Emerald,Paycode,12,15,14,12,868,368,500,0,568,16820,1020,7000,0,17/06/2025
14154,3837,Soy Bean,Kafue,Paycode,12,15,14,12,750,700,50,0,650,8800,9000,700,0,17/06/2025
7122,3845,Soy Bean,Emerald,Paycode,13,17,15,14,100,0,100,0,0,210,0,0,0,27/05/2025
12408,3883,Soy Bean,Kafue,Paycode,12,15,14,12,685,585,100,0,585,8325,7275,1400,0,12/06/2025
7082,3887,Soy Bean,Kafue,Paycode,13,17,15,14,350,350,0,0,250,3268,4250,0,0,27/05/2025
23060,3916,Soy Bean,Kafue,Paycode,12,15,14,12,396,396,0,0,196,1210,2940,0,0,14/07/2025
23061,3916,Sunflower,Sunflower,Paycode,6,6,6,6,38,38,0,0,38,228,228,0,0,14/07/2025
10772,3925,Soy Bean,Kafue,Paycode,13,17,15,14,212,75,137,0,112,1350,0,1680,0,07/06/2025
12254,3946,Navy Bean,Lwangeni,Paycode,21,23,21,21, 137.00 ,137,0,0,87, 431.00 ,2001,0,0,12/06/2025
14882,3982,Soy Bean,Emerald,Paycode,12,15,14,12,800,800,0,0,800,12000,12000,0,0,19/06/2025
13205,3982,Soy Bean,Kafue,Paycode,12,15,14,12,50,50,0,0,50,750,750,0,0,14/06/2025
13178,3982,Soy Bean,Emerald,Paycode,12,15,14,12,624,335,289,0,424,4526,2025,4046,0,14/06/2025
2453,3992,Groundnut,Lupande,Airtel Money,13,16,14,13,295,295,0,0, 95.00 ,20,1520,0,0,09/05/2025
4132,4061,Soy Bean,Kafue,Paycode,13,17,15,14,950,950,0,0,650,9150,11050,0,0,16/05/2025
22317,4074,Soy Bean,Kafue,Paycode,12,15,14,12,1734,1734,0,0,1434,19222,21510,0,0,11/07/2025
20285,4090,Soy Bean,Kafue,Paycode,12,15,14,12,387,387,0,0,187,2805,2805,0,0,04/07/2025
308,4100,Soy Bean,Kafue,Paycode,13,17,15,14,149,105,44,0,39,585,0,585,0,23/04/2025
15664,4175,Soy Bean,Kafue,MTN Money,10,10,10,10,262,262,0,0,0,0,0,0,0,22/06/2025
7828,4228,Soy Bean,Kafue,Paycode,13,17,15,14,700,700,0,0,600,9350,10200,0,0,29/05/2025
8688,4315,Soy Bean,Kafue,Airtel Money,12,12,12,12,228,0,0,228,0,0,0,0,0,01/06/2025
7842,4331,Soy Bean,Kafue,Paycode,13,17,15,14,435,335,100,0,335,0,3995,1500,0,29/05/2025
18942,4424,Soy Bean,Kafue,Paycode,12,15,14,12,1161,1161,0,0,1061,15915,15915,0,0,30/06/2025
14893,4444,Soy Bean,Kafue,Paycode,12,15,14,12,1791,0,1791,0,1461,12004,0,20454,0,19/06/2025
14887,4448,Soy Bean,Kafue,Paycode,12,15,14,12,837,837,0,0,737,10405,11055,0,0,19/06/2025
20044,4467,Soy Bean,Kafue,Paycode,12,15,14,12,103,103,0,0,3,45,45,0,0,03/07/2025
22281,4475,Soy Bean,Emerald,Paycode,12,15,14,12,545,545,0,0,545,7675,8175,0,0,11/07/2025
17923,4475,Soy Bean,Emerald,Paycode,12,15,14,12,263,263,0,0,163,45,2445,0,0,27/06/2025
22130,4499,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 250.00 ,250,0,0,200," 3,050.00 ",6000,0,0,10/07/2025
21905,4511,Sugar bean,Lungwebungu,Paycode,25,30,27,25," 1,384.00 ",1384,0,0,1284," 31,265.00 ",38520,0,0,10/07/2025
20559,4527,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 320.00 ,320,0,0,270," 7,100.00 ",8100,0,0,05/07/2025
18973,4531,Soy Bean,Kafue,Paycode,12,15,14,12,1200,1200,0,0,1000,15000,15000,0,0,30/06/2025
22356,4535,Soy Bean,Emerald,Paycode,12,15,14,12,1200,1200,0,0,1042,15130,15630,0,0,11/07/2025
15343,4539,Soy Bean,Emerald,Paycode,12,15,14,12,3200,3200,0,0,2900,96435,43500,0,0,20/06/2025
15342,4539,Soy Bean,Kafue,Paycode,12,15,14,12,4679,4679,0,0,4279,56235,64185,0,0,20/06/2025
16693,4569,Soy Bean,Kafue,Paycode,12,15,14,12,4178,1428,2750,0,3728,44370,14670,38500,0,25/06/2025
20170,4617,Navy Bean,Lwangeni,Paycode,21,23,21,21, 550.00 ,550,0,0,500," 10,500.00 ",11500,0,0,04/07/2025
9842,4625,Soy Bean,Kafue,Paycode,13,17,15,14,1234,200,950,84,1014,14476,0,13950,1176,04/06/2025
9793,4633,Soy Bean,Kafue,Paycode,13,17,15,14,1126,1126,0,0,1016,15322,17272,0,0,04/06/2025
16308,4669,Soy Bean,Kafue,Paycode,12,15,14,12,338,338,0,0,138,0,2070,0,0,24/06/2025
23559,6969,Groundnut,Lupande,Airtel Money,0,27,0,0,100,100,0,0, -   ,0,0,0,0,17/07/2025
327,6973,Groundnut,Lupande,Paycode,12,13,12,12,200,200,0,0, -   ,0,0,0,0,22/04/2025
300,6985,Soy Bean,Kafue,MTN Money,12,12,12,12,1346,1346,0,0,1146,14125,14325,0,0,23/04/2025
23998,6997,Groundnut,Lupande,Airtel Money,0,27,0,0,100,100,0,0, -   ,0,0,0,0,19/07/2025
12733,7029,Soy Bean,Kafue,Paycode,13,17,15,14,1013,1013,0,0,863,14171,14671,0,0,13/06/2025
12729,7041,Soy Bean,Kafue,Paycode,13,17,15,14,986,986,0,0,886,14562,15062,0,0,13/06/2025
5300,7053,Soy Bean,Kafue,Paycode,13,17,15,14,3355,3255,100,0,3135,44195,51595,1500,0,21/05/2025
8988,7057,Soy Bean,Kafue,Paycode,13,17,15,14,500,500,0,0,260,-1730,4420,0,0,02/06/2025
1708,7101,Groundnut,Lupande,Airtel Money,12,13,12,12,49,49,0,0, -   ,0,0,0,0,07/05/2025
15472,7109,Navy Bean,Lwangeni,Paycode,21,23,21,21," 1,045.00 ",400,350,295,1045," 17,365.00 ",9200,7350,6195,20/06/2025
4212,7146,Soy Bean,Kafue,Paycode,13,17,15,14,700,700,0,0,475,7225,8075,0,0,16/05/2025
2686,7166,Soy Bean,Kafue,Paycode,13,17,15,14,942,642,200,100,717,9739,7089,3000,1400,10/05/2025
2687,7166,Soy Bean,Emerald,Paycode,13,17,15,14,892,592,300,0,692,20253,6664,4500,0,10/05/2025
18366,7198,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 954.00 ,954,0,0,764," 14,490.00 ",19100,0,0,28/06/2025
9805,7265,Soy Bean,Kafue,Paycode,13,17,15,14,634,550,84,0,534,7638,7650,1260,0,04/06/2025
26113,7273,Soy Bean,Kafue,Airtel Money,13,13,13,13,979,979,0,0,979,11577,12727,0,0,09/10/2025
9808,7285,Soy Bean,Kafue,Paycode,13,17,15,14,225,225,0,0,125,86,2125,0,0,04/06/2025
6826,7427,Soy Bean,Kafue,Paycode,13,17,15,14,450,450,0,0,350,5450,5950,0,0,26/05/2025
6827,7427,Soy Bean,Emerald,Paycode,13,17,15,14,163,163,0,0,63,6521,1071,0,0,26/05/2025
6480,7463,Soy Bean,Kafue,Paycode,13,17,15,14,903,408,495,0,793,11991,5066,7425,0,24/05/2025
20017,7480,Soy Bean,Kafue,Paycode,12,15,14,12,644,265,379,0,544,6781,2475,5306,0,03/07/2025
25850,7480,Cowpea,Bubebe,Paycode,10,13,12,10,115,115,0,0,115,1495,1495,0,0,18/08/2025
11597,7528,Cowpea,Lutembwe,Paycode,10,13,12,10,350,0,0,350,285,2850,0,0,2850,10/06/2025
11633,7528,Soy Bean,Kafue,Paycode,13,17,15,14,350,250,100,0,350,5750,4250,1500,0,10/06/2025
7115,7536,Soy Bean,Kafue,Paycode,13,17,15,14,350,350,0,0,250,3750,4250,0,0,27/05/2025
12914,7560,Cowpea,Lutembwe,Paycode,10,13,12,10,257,27,0,230,192,0,0,0,1920,13/06/2025
12913,7560,Soy Bean,Emerald,Paycode,12,15,14,12,109,0,109,0,9,-774,0,126,0,13/06/2025
12915,7560,Soy Bean,Kafue,Paycode,12,15,14,12,13,0,0,13,0,0,0,0,0,13/06/2025
12912,7560,Soy Bean,Kafue,Paycode,12,15,14,12,88,88,0,0,0,-900,0,0,0,13/06/2025
19211,2512,Soy Bean,Kafue,Paycode,12,15,14,12,805,805,0,0,705,10575,10575,0,0,01/07/2025
18230,2545,Soy Bean,Emerald,Paycode,12,15,14,12,50,50,0,0,50,750,750,0,0,28/06/2025
16313,2545,Soy Bean,Kafue,Paycode,12,15,14,12,1396,1396,0,0,1343,15978,20158,0,0,24/06/2025
16316,2545,Soy Bean,Kafue,Paycode,12,15,14,12,491,241,150,100,491,6915,3615,2100,1200,24/06/2025
16312,2545,Soy Bean,Emerald,Paycode,12,15,14,12,800,800,0,0,500,0,7500,0,0,24/06/2025
15193,2561,Soy Bean,Kafue,Paycode,12,15,14,12,180,0,0,180,55,0,0,0,660,20/06/2025
13830,2576,Soy Bean,Kafue,Paycode,12,15,14,12,984,984,0,0,884,13260,13260,0,0,16/06/2025
2987,2584,Soy Bean,Emerald,Paycode,13,17,15,14,324,324,0,0,224,11308,3808,0,0,12/05/2025
15981,2628,Soy Bean,Kafue,Paycode,12,15,14,12,1200,1200,0,0,1050,30065,15750,0,0,23/06/2025
15980,2628,Soy Bean,Emerald,Paycode,12,15,14,12,1831,581,1200,50,1631,16065,5715,16800,600,23/06/2025
15929,2653,Navy Bean,Lwangeni,Paycode,21,23,21,21, 200.00 ,200,0,0,150," 3,150.00 ",3450,0,0,23/06/2025
14879,2661,Navy Bean,Lwangeni,Paycode,21,23,21,21, 533.00 ,533,0,0,483," 8,159.00 ",11109,0,0,19/06/2025
17614,2699,Navy Bean,Lwangeni,Paycode,21,23,21,21, 200.00 ,200,0,0,200," 4,600.00 ",4600,0,0,26/06/2025
22904,2708,Navy Bean,Lwangeni,Paycode,21,23,21,21, 550.00 ,550,0,0,500," 10,500.00 ",11500,0,0,14/07/2025
22892,2728,Navy Bean,Lwangeni,Paycode,21,23,21,21, 300.00 ,300,0,0,250," 4,750.00 ",5750,0,0,13/07/2025
19968,2738,Navy Bean,Lwangeni,Paycode,21,23,21,21," 1,277.00 ",1000,0,277,1202," 23,742.00 ",21275,0,5817,03/07/2025
18866,2742,Navy Bean,Lwangeni,Paycode,21,23,21,21, 900.00 ,500,250,150,775," 15,050.00 ",8625,5250,3150,30/06/2025
14741,2766,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 220.00 ,220,0,0,150," 1,105.00 ",3750,0,0,18/06/2025
17093,2770,Navy Bean,Lwangeni,Paycode,21,23,21,21, 346.00 ,346,0,0,196," 4,208.00 ",4508,0,0,25/06/2025
22710,2800,Navy Bean,Lwangeni,Paycode,21,23,21,21, 50.00 ,0,50,0,0, -   ,0,0,0,13/07/2025
5301,2818,Soy Bean,Kafue,Paycode,13,17,15,14,2000,2000,0,0,1850,23800,31450,0,0,21/05/2025
5302,2818,Soy Bean,Kafue,Paycode,13,17,15,14,89,89,0,0,89,1423,1513,0,0,21/05/2025
18008,2824,Navy Bean,Lwangeni,Paycode,21,23,21,21, 500.00 ,500,0,0,500," 11,500.00 ",11500,0,0,27/06/2025
15057,2824,Navy Bean,Lwangeni,Paycode,21,23,21,21, 100.00 ,100,0,0,100," 2,300.00 ",2300,0,0,18/06/2025
12697,2824,Navy Bean,Lwangeni,Paycode,21,23,21,21," 1,300.00 ",1300,0,0,1100," 23,325.00 ",25300,0,0,13/06/2025
9757,2832,Soy Bean,Kafue,Paycode,13,17,15,14,541,541,0,0,211,1287,3587,0,0,04/06/2025
10129,2840,Soy Bean,Kafue,Paycode,13,17,15,14,425,425,0,0,125,1225,2125,0,0,05/06/2025
5706,2848,Soy Bean,Kafue,Paycode,13,17,15,14,450,450,0,0,150,1650,2550,0,0,22/05/2025
10126,2856,Soy Bean,Kafue,Paycode,13,17,15,14,164,164,0,0,0,-1000,0,0,0,05/06/2025
19138,2873,Navy Bean,Lwangeni,Paycode,21,23,21,21, 75.00 ,75,0,0,0, -   ,0,0,0,30/06/2025
4993,2890,Soy Bean,Kafue,Paycode,13,17,15,14,1039,989,50,0,939,15363,15113,750,0,20/05/2025
16340,4698,Soy Bean,Kafue,Paycode,12,15,14,12,650,650,0,0,450,5346,6750,0,0,24/06/2025
9713,4711,Soy Bean,Kafue,Paycode,13,17,15,14,1450,1450,0,0,1150,18650,19550,0,0,04/06/2025
16624,4725,Groundnut,Wamusanga,Zamtel Money,12,13,12,12,105,105,0,0, -   ,11,11,0,0,25/06/2025
24393,4805,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 280.00 ,280,0,0,180," 4,425.00 ",5400,0,0,21/07/2025
9743,4813,Soy Bean,Kafue,Paycode,13,17,15,14,95,95,0,0,95,1615,1615,0,0,04/06/2025
17782,4869,Soy Bean,Kafue,Paycode,12,15,14,12,1736,1736,0,0,1436,17990,21540,0,0,27/06/2025
4176,4873,Soy Bean,Kafue,Paycode,13,17,15,14,1700,1450,250,0,1500,25000,21250,3750,0,16/05/2025
17742,4907,Navy Bean,Lwangeni,Paycode,21,23,21,21, 292.00 ,292,0,0,242," 4,096.00 ",5566,0,0,26/06/2025
15993,4911,Navy Bean,Lwangeni,Paycode,21,23,21,21, 406.00 ,406,0,0,356," 5,938.00 ",8188,0,0,23/06/2025
17717,4938,Navy Bean,Lwangeni,Paycode,21,23,21,21, 206.00 ,206,0,0,156," 2,588.00 ",3588,0,0,26/06/2025
4120,4942,Soy Bean,Kafue,Paycode,13,17,15,14,2250,2250,0,0,1750,28850,29750,0,0,16/05/2025
9253,4968,Soy Bean,Kafue,Paycode,13,17,15,14,319,319,0,0,219,2723,3723,0,0,03/06/2025
307,4994,Soy Bean,Kafue,Paycode,13,17,15,14,581,161,420,0,481,6837,1037,6300,0,23/04/2025
25976,5022,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 100.00 ,100,0,0,0, -   ,0,0,0,28/08/2025
22131,5027,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 100.00 ,100,0,0,50, 525.00 ,1500,0,0,10/07/2025
21295,5035,Sugar bean,Lungwebungu,Paycode,25,30,27,25," 5,550.00 ",5550,0,0,4700," 129,299.00 ",141000,0,0,07/07/2025
17050,5049,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 900.00 ,900,0,0,800," 21,075.00 ",24000,0,0,25/06/2025
26245,5067,Groundnut,Lupande,Airtel Money,12,13,12,12,0,0,0,0, -   ,0,0,0,0,15/12/2025
24101,5071,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 350.00 ,350,0,0,300," 2,650.00 ",9000,0,0,20/07/2025
26279,5089,Groundnut,Lupande,Airtel Money,12,13,12,12,0,0,0,0, -   ,0,0,0,0,15/12/2025
26253,5089,Groundnut,Lupande,Airtel Money,12,13,12,12,0,0,0,0, -   ,0,0,0,0,15/12/2025
26215,5107,Soy Bean,Kafue,Airtel Money,9,9,9,9,22,0,0,22,0,521,0,0,0,01/12/2025
9617,5107,Soy Bean,Emerald,Airtel Money,12,12,12,12,67,0,0,67,67,-260,0,0,857,04/06/2025
9614,5107,Soy Bean,Emerald,Airtel Money,12,12,12,12,22,0,0,22,22,-1118,0,0,281,04/06/2025
2941,5107,Soy Bean,Emerald,MTN Money,12,12,12,12,100,0,100,0,0,-1400,0,0,0,12/05/2025
8274,5120,Groundnut,Lupande,Airtel Money,12,13,12,12,21,21,0,0, -   ,0,0,0,0,30/05/2025
1096,5120,Groundnut,Lupande,Paycode,12,13,12,12,40,0,40,0, -   ,0,0,0,0,01/05/2025
23608,5124,Navy Bean,Lwangeni,Paycode,23,27,25,23, 391.00 ,391,0,0,391," 10,557.00 ",10557,0,0,17/07/2025
23607,5124,Sugar bean,Lungwebungu,Paycode,25,30,27,25," 2,267.00 ",2267,0,0,1937," 45,410.00 ",58110,0,0,17/07/2025
24127,5178,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 718.00 ,718,0,0,518," 10,340.00 ",15540,0,0,20/07/2025
24797,5200,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 837.00 ,0,0,837,737," 17,450.00 ",0,0,18425,24/07/2025
18044,5265,Sugar bean,Lungwebungu,Paycode,25,30,27,25," 1,635.00 ",1635,0,0,1435," 38,175.00 ",43050,0,0,27/06/2025
8462,5425,Soy Bean,Kafue,Paycode,13,17,15,14,3900,3800,100,0,3400,53900,56100,1500,0,31/05/2025
4383,5436,Soy Bean,Kafue,Paycode,13,17,15,14,400,200,200,0,300,4200,1700,3000,0,17/05/2025
4391,5441,Soy Bean,Kafue,Paycode,13,17,15,14,300,300,0,0,200,2900,3400,0,0,17/05/2025
4392,5449,Soy Bean,Kafue,Paycode,13,17,15,14,350,350,0,0,250,3750,4250,0,0,17/05/2025
20460,5493,Navy Bean,Lwangeni,Paycode,21,23,21,21, 82.00 ,82,0,0,82, 886.00 ,1886,0,0,04/07/2025
14425,5493,Navy Bean,Lwangeni,Paycode,21,23,21,21, 198.00 ,198,0,0,123, 859.00 ,2829,0,0,17/06/2025
11846,5526,Navy Bean,Lwangeni,Paycode,21,23,21,21, 350.00 ,350,0,0,300," 5,900.00 ",6900,0,0,11/06/2025
20608,2984,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 300.00 ,300,0,0,100," 1,500.00 ",2500,0,0,05/07/2025
20606,2988,Navy Bean,Lwangeni,Paycode,21,23,21,21, 568.00 ,568,0,0,518," 20,914.00 ",11914,0,0,05/07/2025
1764,3037,Soy Bean,Kafue,Paycode,13,17,15,14,600,600,0,0,460,1170,7820,0,0,06/05/2025
6691,3087,Soy Bean,Kafue,Paycode,13,17,15,14,430,430,0,0,280,3960,4760,0,0,26/05/2025
10107,3111,Soy Bean,Kafue,Paycode,13,17,15,14,515,515,0,0,415,5255,7055,0,0,05/06/2025
8803,3137,Soy Bean,Kafue,Paycode,13,17,15,14,966,966,0,0,726,11692,12342,0,0,02/06/2025
7948,3166,Soy Bean,Kafue,Paycode,13,17,15,14,521,221,300,0,401,5567,1717,4500,0,29/05/2025
26015,3228,Cowpea,Bubebe,Paycode,10,13,12,10,105,105,0,0,105,1365,1365,0,0,19/09/2025
17366,3228,Soy Bean,Kafue,Paycode,12,15,14,12,1100,1100,0,0,770,8640,11550,0,0,26/06/2025
12149,3236,Soy Bean,Kafue,Paycode,13,17,15,14,1200,1200,0,0,1000,15450,17000,0,0,12/06/2025
15843,3240,Soy Bean,Kafue,Paycode,12,15,14,12,1050,1050,0,0,950,13600,14250,0,0,23/06/2025
5645,3244,Soy Bean,Kafue,Paycode,13,17,15,14,1150,1150,0,0,840,13380,14280,0,0,22/05/2025
26023,3252,Soy Bean,Kafue,Paycode,12,15,14,12,750,750,0,0,550,7350,8250,0,0,22/09/2025
10660,3260,Soy Bean,Kafue,Paycode,13,17,15,14,1300,1300,0,0,1000,16100,17000,0,0,07/06/2025
17365,3276,Soy Bean,Kafue,Paycode,12,15,14,12,1250,1200,50,0,1040,14550,14850,700,0,26/06/2025
14863,3293,Soy Bean,Kafue,Paycode,12,15,14,12,641,541,100,0,291,3365,2865,1400,0,19/06/2025
16230,3297,Cowpea,Lutembwe,Paycode,10,13,12,10,188,188,0,0,123,0,1599,0,0,24/06/2025
16132,3309,Soy Bean,Kafue,Paycode,12,15,14,12,627,627,0,0,507,7305,7605,0,0,24/06/2025
3492,3341,Soy Bean,Kafue,Paycode,13,17,15,14,854,854,0,0,744,11348,12648,0,0,14/05/2025
3476,3345,Soy Bean,Kafue,Paycode,13,17,15,14,489,489,0,0,364,5388,6188,0,0,14/05/2025
15699,3357,Soy Bean,Kafue,Paycode,12,15,14,12,306,306,0,0,306,4590,4590,0,0,22/06/2025
8340,3357,Soy Bean,Kafue,Paycode,13,17,15,14,1775,1775,0,0,1525,23225,25925,0,0,30/05/2025
10845,3361,Soy Bean,Kafue,Paycode,13,17,15,14,616,150,466,0,466,6129,0,6990,0,07/06/2025
8852,3381,Soy Bean,Kafue,Paycode,13,17,15,14,1324,900,374,50,1074,15810,11050,5610,700,02/06/2025
5372,3432,Soy Bean,Kafue,Paycode,13,17,15,14,272,272,0,0,147,1649,2499,0,0,21/05/2025
11902,3436,Cowpea,Lutembwe,Paycode,10,13,12,10,360,360,0,0,295,4914,3835,0,0,11/06/2025
6101,3447,Cowpea,Lutembwe,Paycode,10,13,12,10,250,0,0,250,185,6008,0,0,1850,23/05/2025
9024,3466,Soy Bean,Kafue,Paycode,13,17,15,14,108,108,0,0,108,14,1836,0,0,02/06/2025
5325,3478,Soy Bean,Kafue,Paycode,13,17,15,14,494,494,0,0,364,38,6188,0,0,21/05/2025
22024,3490,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,100,0,0,0,0,0,0,10/07/2025
3212,3511,Soy Bean,Emerald,Airtel Money,12,12,12,12,131,0,131,0,31,387,0,387,0,13/05/2025
5018,3530,Soy Bean,Emerald,Paycode,13,17,15,14,157,157,0,0,157,4419,2669,0,0,20/05/2025
14546,3643,Soy Bean,Kafue,Paycode,12,15,14,12,780,680,100,0,480,7100,5700,1400,0,18/06/2025
